zip,end_date,outbreak_id,outbreak_label,anchor_date,first_detection_date,days_since_anchor,days_since_first_detection,latest_pr_excess_gt0,latest_pr_excess_gt1,latest_pr_excess_gt2,latest_pr_ratio_gt_1_10,max_pr_excess_gt0_last7,max_pr_excess_gt1_last7,max_pr_excess_gt2_last7,max_pr_ratio_gt_1_10_last7,first_excess_gt0_90_date_last7,first_excess_gt2_80_date_last7,max_pr_rate_mult_gt_1_10,max_pr_rate_mult_gt_1_25,max_pr_abs_rate_change_gt_1_10,earliest_supported_ramp_10_date,n_divergent,n_tree_max
84010,2/24/20,covid_2020,COVID-19,3/15/20,3/25/20,-20,-30,0.706666667,0.0175,8.33E-04,0.554166667,0.706666667,0.0175,8.33E-04,0.554166667,NA,NA,0.195833333,0.110833333,0.4,NA,4,0
84010,2/25/20,covid_2020,COVID-19,3/15/20,3/25/20,-19,-29,0.483333333,0.001666667,0,0.345833333,0.729166667,0.019166667,0,0.5825,NA,NA,0.185833333,0.095833333,0.385833333,NA,2,0
84010,2/26/20,covid_2020,COVID-19,3/15/20,3/25/20,-18,-28,0.509166667,0.01,0.001666667,0.371666667,0.699166667,0.010833333,0.001666667,0.565833333,NA,NA,0.1825,0.096666667,0.4,NA,3,0
84010,2/27/20,covid_2020,COVID-19,3/15/20,3/25/20,-17,-27,0.505833333,0.001666667,0,0.36,0.7,0.008333333,8.33E-04,0.583333333,NA,NA,0.184166667,0.094166667,0.42,NA,21,0
84010,2/28/20,covid_2020,COVID-19,3/15/20,3/25/20,-16,-26,0.511666667,8.33E-04,0,0.358333333,0.691666667,0.005833333,8.33E-04,0.5375,NA,NA,0.165833333,0.085833333,0.379166667,NA,3,0
84010,2/29/20,covid_2020,COVID-19,3/15/20,3/25/20,-15,-25,0.511666667,8.33E-04,0,0.369166667,0.6825,0.01,8.33E-04,0.531666667,NA,NA,0.168333333,0.086666667,0.385833333,NA,5,0
84010,3/1/20,covid_2020,COVID-19,3/15/20,3/25/20,-14,-24,0.496666667,0,0,0.355833333,0.680833333,0.006666667,8.33E-04,0.545,NA,NA,0.185,0.090833333,0.381666667,NA,2,0
84010,3/2/20,covid_2020,COVID-19,3/15/20,3/25/20,-13,-23,0.485,0.004166667,0.001666667,0.358333333,0.515,0.004166667,0.001666667,0.3725,NA,NA,0.181666667,0.095833333,0.405,NA,7,0
84010,3/3/20,covid_2020,COVID-19,3/15/20,3/25/20,-12,-22,0.496666667,0.0025,0,0.346666667,0.518333333,0.006666667,8.33E-04,0.3925,NA,NA,0.19,0.095,0.43,NA,9,0
84010,3/4/20,covid_2020,COVID-19,3/15/20,3/25/20,-11,-21,0.4825,0.0025,0,0.333333333,0.506666667,0.0025,8.33E-04,0.379166667,NA,NA,0.178333333,0.090833333,0.451666667,NA,5,0
84010,3/5/20,covid_2020,COVID-19,3/15/20,3/25/20,-10,-20,0.478333333,8.33E-04,0,0.35,0.500833333,0.003333333,0,0.3775,NA,NA,0.18,0.095,0.430833333,NA,1,0
84010,3/6/20,covid_2020,COVID-19,3/15/20,3/25/20,-9,-19,0.466666667,8.33E-04,0,0.323333333,0.515,0.003333333,8.33E-04,0.374166667,NA,NA,0.18,0.098333333,0.400833333,NA,8,0
84010,3/7/20,covid_2020,COVID-19,3/15/20,3/25/20,-8,-18,0.501666667,8.33E-04,0,0.365,0.516666667,0.003333333,8.33E-04,0.38,NA,NA,0.1725,0.0875,0.414166667,NA,4,0
84010,3/8/20,covid_2020,COVID-19,3/15/20,3/25/20,-7,-17,0.485,0.001666667,0,0.345833333,0.495833333,0.0025,0,0.363333333,NA,NA,0.195833333,0.106666667,0.4225,NA,3,0
84010,3/9/20,covid_2020,COVID-19,3/15/20,3/25/20,-6,-16,0.479166667,0.001666667,0,0.3475,0.49,0.001666667,8.33E-04,0.358333333,NA,NA,0.190833333,0.098333333,0.43,NA,1,0
84010,3/10/20,covid_2020,COVID-19,3/15/20,3/25/20,-5,-15,0.499166667,8.33E-04,0,0.3525,0.499166667,0.003333333,0.001666667,0.353333333,NA,NA,0.188333333,0.0925,0.428333333,NA,4,0
84010,3/11/20,covid_2020,COVID-19,3/15/20,3/25/20,-4,-14,0.494166667,0.003333333,0,0.3575,0.494166667,0.003333333,8.33E-04,0.3675,NA,NA,0.196666667,0.093333333,0.436666667,NA,4,0
84010,3/12/20,covid_2020,COVID-19,3/15/20,3/25/20,-3,-13,0.484166667,8.33E-04,0,0.335,0.495,0.004166667,8.33E-04,0.360833333,NA,NA,0.19,0.105,0.446666667,NA,5,0
84010,3/13/20,covid_2020,COVID-19,3/15/20,3/25/20,-2,-12,0.4975,0,0,0.341666667,0.500833333,0,0,0.345833333,NA,NA,0.189166667,0.101666667,0.454166667,NA,3,0
84010,3/14/20,covid_2020,COVID-19,3/15/20,3/25/20,-1,-11,0.489166667,0,0,0.348333333,0.500833333,0.001666667,8.33E-04,0.359166667,NA,NA,0.169166667,0.086666667,0.433333333,NA,2,0
84010,3/15/20,covid_2020,COVID-19,3/15/20,3/25/20,0,-10,0.488333333,0.0025,0,0.349166667,0.505,0.0025,8.33E-04,0.380833333,NA,NA,0.178333333,0.0925,0.44,NA,3,0
84010,3/16/20,covid_2020,COVID-19,3/15/20,3/25/20,1,-9,0.483333333,0.0025,0,0.349166667,0.488333333,0.0025,8.33E-04,0.355833333,NA,NA,0.180833333,0.1025,0.474166667,NA,1,0
84010,3/17/20,covid_2020,COVID-19,3/15/20,3/25/20,2,-8,0.711666667,0.005833333,0.001666667,0.57,0.711666667,0.005833333,0.001666667,0.57,NA,NA,0.170833333,0.095,0.398333333,NA,5,0
84010,3/18/20,covid_2020,COVID-19,3/15/20,3/25/20,3,-7,0.466666667,0.004166667,0,0.325833333,0.706666667,0.009166667,8.33E-04,0.5725,NA,NA,0.179166667,0.0925,0.395833333,NA,4,0
84010,3/19/20,covid_2020,COVID-19,3/15/20,3/25/20,4,-6,0.509166667,8.33E-04,0,0.361666667,0.706666667,0.005,8.33E-04,0.5675,NA,NA,0.184166667,0.0925,0.39,NA,2,0
84010,3/20/20,covid_2020,COVID-19,3/15/20,3/25/20,5,-5,0.601666667,0.003333333,0,0.444166667,0.686666667,0.009166667,8.33E-04,0.550833333,NA,NA,0.175833333,0.096666667,0.3625,NA,8,0
84010,3/21/20,covid_2020,COVID-19,3/15/20,3/25/20,6,-4,0.504166667,0.001666667,8.33E-04,0.361666667,0.709166667,0.009166667,8.33E-04,0.580833333,NA,NA,0.193333333,0.103333333,0.395,NA,5,0
84010,3/22/20,covid_2020,COVID-19,3/15/20,3/25/20,7,-3,0.4875,8.33E-04,8.33E-04,0.341666667,0.701666667,0.005,0.001666667,0.554166667,NA,NA,0.185833333,0.090833333,0.375,NA,6,0
84010,3/23/20,covid_2020,COVID-19,3/15/20,3/25/20,8,-2,0.5975,0.005833333,0,0.459166667,0.709166667,0.011666667,8.33E-04,0.568333333,NA,NA,0.176666667,0.098333333,0.4025,NA,2,0
84010,3/24/20,covid_2020,COVID-19,3/15/20,3/25/20,9,-1,0.604166667,0.003333333,0,0.4675,0.604166667,0.006666667,8.33E-04,0.470833333,NA,NA,0.210833333,0.124166667,0.370833333,NA,4,0
84010,3/25/20,covid_2020,COVID-19,3/15/20,3/25/20,10,0,0.465833333,0.005833333,8.33E-04,0.334166667,0.580833333,0.005833333,8.33E-04,0.429166667,NA,NA,0.1975,0.113333333,0.379166667,NA,6,0
84010,3/26/20,covid_2020,COVID-19,3/15/20,3/25/20,11,1,0.6075,0.004166667,0,0.454166667,0.6075,0.004166667,0,0.465,NA,NA,0.1775,0.1075,0.363333333,NA,5,0
84010,3/27/20,covid_2020,COVID-19,3/15/20,3/25/20,12,2,0.645833333,0.004166667,0,0.490833333,0.645833333,0.008333333,8.33E-04,0.490833333,NA,NA,0.245,0.146666667,0.3875,NA,3,0
84010,3/28/20,covid_2020,COVID-19,3/15/20,3/25/20,13,3,0.505,0.003333333,0.001666667,0.371666667,0.600833333,0.008333333,0.001666667,0.469166667,NA,NA,0.246666667,0.169166667,0.39,NA,7,0
84010,3/29/20,covid_2020,COVID-19,3/15/20,3/25/20,14,4,0.516666667,8.33E-04,0,0.365833333,0.635,0.010833333,8.33E-04,0.4925,NA,NA,0.241666667,0.1375,0.3775,NA,4,0
84010,3/30/20,covid_2020,COVID-19,3/15/20,3/25/20,15,5,0.505833333,8.33E-04,8.33E-04,0.371666667,0.616666667,0.005833333,0.0025,0.473333333,NA,NA,0.234166667,0.149166667,0.396666667,NA,5,0
84010,3/31/20,covid_2020,COVID-19,3/15/20,3/25/20,16,6,0.505,0,0,0.355833333,0.614166667,0.003333333,0.001666667,0.470833333,NA,NA,0.24,0.1525,0.3775,NA,11,0
84010,4/1/20,covid_2020,COVID-19,3/15/20,3/25/20,17,7,0.4975,0.003333333,0,0.355,0.608333333,0.006666667,8.33E-04,0.465,NA,NA,0.235833333,0.131666667,0.383333333,NA,1,0
84010,4/2/20,covid_2020,COVID-19,3/15/20,3/25/20,18,8,0.598333333,0.003333333,8.33E-04,0.458333333,0.624166667,0.005833333,8.33E-04,0.476666667,NA,NA,0.279166667,0.179166667,0.408333333,NA,5,0
84010,4/3/20,covid_2020,COVID-19,3/15/20,3/25/20,19,9,0.485,0.003333333,0,0.353333333,0.5975,0.003333333,8.33E-04,0.434166667,NA,NA,0.240833333,0.159166667,0.390833333,NA,12,0
84010,4/4/20,covid_2020,COVID-19,3/15/20,3/25/20,20,10,0.525833333,0.003333333,8.33E-04,0.386666667,0.581666667,0.0075,8.33E-04,0.4525,NA,NA,0.24,0.1625,0.380833333,NA,7,0
84020,2/24/20,covid_2020,COVID-19,3/15/20,3/25/20,-20,-30,0.4875,0,0,0.344166667,0.5,0.003333333,0.0025,0.365,NA,NA,0.194166667,0.110833333,0.375,NA,3,0
84020,2/25/20,covid_2020,COVID-19,3/15/20,3/25/20,-19,-29,0.483333333,0,0,0.355,0.504166667,0.0025,8.33E-04,0.38,NA,NA,0.194166667,0.105,0.371666667,NA,5,0
84020,2/26/20,covid_2020,COVID-19,3/15/20,3/25/20,-18,-28,0.4725,0.004166667,8.33E-04,0.320833333,0.525,0.004166667,8.33E-04,0.365,NA,NA,0.195,0.099166667,0.366666667,NA,2,0
84020,2/27/20,covid_2020,COVID-19,3/15/20,3/25/20,-17,-27,0.475833333,0.001666667,0,0.345833333,0.5025,0.004166667,0.001666667,0.365,NA,NA,0.2025,0.1175,0.376666667,NA,3,0
84020,2/28/20,covid_2020,COVID-19,3/15/20,3/25/20,-16,-26,0.489166667,0,0,0.355833333,0.490833333,0.003333333,8.33E-04,0.363333333,NA,NA,0.205,0.113333333,0.36,NA,8,0
84020,2/29/20,covid_2020,COVID-19,3/15/20,3/25/20,-15,-25,0.5025,8.33E-04,0,0.3575,0.504166667,0.004166667,0,0.361666667,NA,NA,0.195833333,0.0975,0.349166667,NA,4,0
84020,3/1/20,covid_2020,COVID-19,3/15/20,3/25/20,-14,-24,0.493333333,0,0,0.340833333,0.501666667,0.001666667,8.33E-04,0.351666667,NA,NA,0.201666667,0.106666667,0.354166667,NA,8,0
84020,3/2/20,covid_2020,COVID-19,3/15/20,3/25/20,-13,-23,0.478333333,0,0,0.343333333,0.495833333,0.005,0.001666667,0.361666667,NA,NA,0.179166667,0.1,0.371666667,NA,1,0
84020,3/3/20,covid_2020,COVID-19,3/15/20,3/25/20,-12,-22,0.4925,0,0,0.365,0.511666667,0.0025,8.33E-04,0.365,NA,NA,0.195833333,0.114166667,0.383333333,NA,0,0
84020,3/4/20,covid_2020,COVID-19,3/15/20,3/25/20,-11,-21,0.476666667,0.003333333,0,0.324166667,0.493333333,0.003333333,8.33E-04,0.355,NA,NA,0.205,0.101666667,0.36,NA,1,0
84020,3/5/20,covid_2020,COVID-19,3/15/20,3/25/20,-10,-20,0.589166667,0.001666667,8.33E-04,0.430833333,0.589166667,0.0025,8.33E-04,0.430833333,NA,NA,0.201666667,0.100833333,0.358333333,NA,0,0
84020,3/6/20,covid_2020,COVID-19,3/15/20,3/25/20,-9,-19,0.465,8.33E-04,0,0.324166667,0.599166667,0.001666667,0,0.465833333,NA,NA,0.209166667,0.0975,0.360833333,NA,1,0
84020,3/7/20,covid_2020,COVID-19,3/15/20,3/25/20,-8,-18,0.5325,0.001666667,0.001666667,0.393333333,0.643333333,0.004166667,0.001666667,0.504166667,NA,NA,0.181666667,0.0925,0.366666667,NA,6,0
84020,3/8/20,covid_2020,COVID-19,3/15/20,3/25/20,-7,-17,0.4475,0,0,0.324166667,0.59,0.003333333,8.33E-04,0.459166667,NA,NA,0.179166667,0.098333333,0.380833333,NA,1,0
84020,3/9/20,covid_2020,COVID-19,3/15/20,3/25/20,-6,-16,0.506666667,0.0025,0.001666667,0.359166667,0.613333333,0.003333333,0.001666667,0.465,NA,NA,0.205,0.111666667,0.371666667,NA,2,0
84020,3/10/20,covid_2020,COVID-19,3/15/20,3/25/20,-5,-15,0.468333333,8.33E-04,0,0.323333333,0.605,0.0025,0,0.469166667,NA,NA,0.181666667,0.090833333,0.356666667,NA,5,0
84020,3/11/20,covid_2020,COVID-19,3/15/20,3/25/20,-4,-14,0.475833333,0.003333333,0,0.3425,0.6125,0.003333333,8.33E-04,0.458333333,NA,NA,0.174166667,0.091666667,0.36,NA,8,0
84020,3/12/20,covid_2020,COVID-19,3/15/20,3/25/20,-3,-13,0.495,8.33E-04,0,0.37,0.529166667,0.0025,8.33E-04,0.389166667,NA,NA,0.1925,0.094166667,0.355833333,NA,2,0
84020,3/13/20,covid_2020,COVID-19,3/15/20,3/25/20,-2,-12,0.465,0.0025,0,0.348333333,0.520833333,0.0025,8.33E-04,0.384166667,NA,NA,0.176666667,0.0975,0.368333333,NA,4,0
84020,3/14/20,covid_2020,COVID-19,3/15/20,3/25/20,-1,-11,0.496666667,8.33E-04,0,0.371666667,0.5025,0.004166667,8.33E-04,0.371666667,NA,NA,0.1825,0.083333333,0.378333333,NA,3,0
84020,3/15/20,covid_2020,COVID-19,3/15/20,3/25/20,0,-10,0.5025,0,0,0.3425,0.5025,0.0025,0,0.365,NA,NA,0.174166667,0.089166667,0.360833333,NA,5,0
84020,3/16/20,covid_2020,COVID-19,3/15/20,3/25/20,1,-9,0.516666667,0,0,0.373333333,0.516666667,0.0025,8.33E-04,0.379166667,NA,NA,0.179166667,0.098333333,0.389166667,NA,2,0
84020,3/17/20,covid_2020,COVID-19,3/15/20,3/25/20,2,-8,0.606666667,0.003333333,8.33E-04,0.468333333,0.606666667,0.006666667,0.001666667,0.468333333,NA,NA,0.1875,0.104166667,0.379166667,NA,2,0
84020,3/18/20,covid_2020,COVID-19,3/15/20,3/25/20,3,-7,0.558333333,0.005,0,0.4175,0.595,0.005,8.33E-04,0.4475,NA,NA,0.164166667,0.0875,0.32,NA,7,0
84020,3/19/20,covid_2020,COVID-19,3/15/20,3/25/20,4,-6,0.491666667,8.33E-04,0,0.343333333,0.559166667,0.003333333,8.33E-04,0.436666667,NA,NA,0.185,0.100833333,0.349166667,NA,1,0
84020,3/20/20,covid_2020,COVID-19,3/15/20,3/25/20,5,-5,0.573333333,0.0025,0,0.4375,0.593333333,0.005,8.33E-04,0.440833333,NA,NA,0.205833333,0.1125,0.344166667,NA,3,0
84020,3/21/20,covid_2020,COVID-19,3/15/20,3/25/20,6,-4,0.494166667,8.33E-04,0,0.3625,0.580833333,0.003333333,8.33E-04,0.42,NA,NA,0.199166667,0.113333333,0.336666667,NA,1,0
84020,3/22/20,covid_2020,COVID-19,3/15/20,3/25/20,7,-3,0.510833333,0,0,0.370833333,0.599166667,0.0025,8.33E-04,0.463333333,NA,NA,0.205,0.1075,0.370833333,NA,7,0
84020,3/23/20,covid_2020,COVID-19,3/15/20,3/25/20,8,-2,0.48,0,0,0.3425,0.588333333,0.003333333,8.33E-04,0.4425,NA,NA,0.189166667,0.11,0.33,NA,8,0
84020,3/24/20,covid_2020,COVID-19,3/15/20,3/25/20,9,-1,0.598333333,0.004166667,0,0.455833333,0.598333333,0.005833333,8.33E-04,0.455833333,NA,NA,0.216666667,0.111666667,0.358333333,NA,2,0
84020,3/25/20,covid_2020,COVID-19,3/15/20,3/25/20,10,0,0.468333333,0.003333333,0,0.318333333,0.594166667,0.004166667,8.33E-04,0.4675,NA,NA,0.2125,0.12,0.343333333,NA,3,0
84020,3/26/20,covid_2020,COVID-19,3/15/20,3/25/20,11,1,0.9,0.0525,0.0075,0.829166667,0.9,0.0525,0.0075,0.829166667,3/26/20,NA,0.444166667,0.115,0.536666667,NA,302,0
84020,3/27/20,covid_2020,COVID-19,3/15/20,3/25/20,12,2,0.525833333,0.009166667,0.001666667,0.399166667,0.863333333,0.063333333,0.013333333,0.780833333,NA,NA,0.294166667,0.171666667,0.3775,NA,4,0
84020,3/28/20,covid_2020,COVID-19,3/15/20,3/25/20,13,3,0.569166667,0.006666667,0.001666667,0.4475,0.855833333,0.071666667,0.0125,0.7725,NA,NA,0.31,0.203333333,0.403333333,NA,0,0
84020,3/29/20,covid_2020,COVID-19,3/15/20,3/25/20,14,4,0.48,0.0025,0,0.36,0.851666667,0.075,0.01,0.754166667,NA,NA,0.299166667,0.191666667,0.385833333,NA,7,0
84020,3/30/20,covid_2020,COVID-19,3/15/20,3/25/20,15,5,0.6275,0.011666667,0,0.504166667,0.881666667,0.075833333,0.015833333,0.791666667,NA,NA,0.311666667,0.201666667,0.406666667,NA,7,0
84020,3/31/20,covid_2020,COVID-19,3/15/20,3/25/20,16,6,0.468333333,0.0025,0,0.346666667,0.849166667,0.07,0.015833333,0.76,NA,NA,0.355833333,0.226666667,0.444166667,NA,4,0
84020,4/1/20,covid_2020,COVID-19,3/15/20,3/25/20,17,7,0.520833333,0.013333333,0.0025,0.394166667,0.863333333,0.0725,0.0125,0.775,NA,NA,0.296666667,0.1925,0.381666667,NA,2,0
84020,4/2/20,covid_2020,COVID-19,3/15/20,3/25/20,18,8,0.481666667,0.004166667,0,0.340833333,0.6375,0.015833333,0.0025,0.518333333,NA,NA,0.288333333,0.193333333,0.398333333,NA,9,0
84020,4/3/20,covid_2020,COVID-19,3/15/20,3/25/20,19,9,0.4725,0.005,8.33E-04,0.3525,0.626666667,0.009166667,0.003333333,0.510833333,NA,NA,0.291666667,0.181666667,0.375833333,NA,7,0
84020,4/4/20,covid_2020,COVID-19,3/15/20,3/25/20,20,10,0.508333333,0.003333333,0.001666667,0.3725,0.650833333,0.011666667,0.003333333,0.5325,NA,NA,0.294166667,0.186666667,0.38,NA,2,0
84029,2/24/20,covid_2020,COVID-19,3/15/20,3/25/20,-20,-30,0.479166667,0.009166667,8.33E-04,0.321666667,0.520833333,0.01,0.003333333,0.368333333,NA,NA,0.176666667,0.1,0.455833333,NA,9,0
84029,2/25/20,covid_2020,COVID-19,3/15/20,3/25/20,-19,-29,0.494166667,0.0075,0.001666667,0.3575,0.498333333,0.01,0.003333333,0.3575,NA,NA,0.184166667,0.101666667,0.449166667,NA,8,0
84029,2/26/20,covid_2020,COVID-19,3/15/20,3/25/20,-18,-28,0.500833333,0.008333333,0.0025,0.343333333,0.500833333,0.009166667,0.0025,0.3625,NA,NA,0.18,0.101666667,0.46,NA,10,0
84029,2/27/20,covid_2020,COVID-19,3/15/20,3/25/20,-17,-27,0.520833333,0.010833333,0.001666667,0.3775,0.520833333,0.015833333,0.005833333,0.3775,NA,NA,0.191666667,0.1075,0.453333333,NA,6,0
84029,2/28/20,covid_2020,COVID-19,3/15/20,3/25/20,-16,-26,0.513333333,0.005,0.001666667,0.374166667,0.513333333,0.009166667,0.0025,0.374166667,NA,NA,0.189166667,0.094166667,0.46,NA,12,0
84029,2/29/20,covid_2020,COVID-19,3/15/20,3/25/20,-15,-25,0.491666667,0.006666667,0,0.338333333,0.496666667,0.010833333,0.0025,0.364166667,NA,NA,0.1725,0.091666667,0.435,NA,5,0
84029,3/1/20,covid_2020,COVID-19,3/15/20,3/25/20,-14,-24,0.485833333,0.005,0.001666667,0.3675,0.526666667,0.016666667,0.004166667,0.3725,NA,NA,0.18,0.091666667,0.4375,NA,7,0
84029,3/2/20,covid_2020,COVID-19,3/15/20,3/25/20,-13,-23,0.516666667,0.011666667,0.0025,0.373333333,0.516666667,0.014166667,0.0075,0.373333333,NA,NA,0.196666667,0.11,0.4425,NA,7,0
84029,3/3/20,covid_2020,COVID-19,3/15/20,3/25/20,-12,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1825,0.093333333,0.4575,NA,4,0
84029,3/4/20,covid_2020,COVID-19,3/15/20,3/25/20,-11,-21,0.508333333,0.0025,0.001666667,0.356666667,0.510833333,0.013333333,0.003333333,0.360833333,NA,NA,0.171666667,0.090833333,0.444166667,NA,3,0
84029,3/5/20,covid_2020,COVID-19,3/15/20,3/25/20,-10,-20,0.495833333,0.005,8.33E-04,0.331666667,0.51,0.014166667,0.004166667,0.365,NA,NA,0.179166667,0.085,0.461666667,NA,6,0
84029,3/6/20,covid_2020,COVID-19,3/15/20,3/25/20,-9,-19,0.509166667,0.0075,0.0025,0.341666667,0.509166667,0.008333333,0.003333333,0.348333333,NA,NA,0.18,0.0975,0.428333333,NA,6,0
84029,3/7/20,covid_2020,COVID-19,3/15/20,3/25/20,-8,-18,0.503333333,0.008333333,0.0025,0.330833333,0.506666667,0.009166667,0.0025,0.346666667,NA,NA,0.17,0.095,0.455833333,NA,3,0
84029,3/8/20,covid_2020,COVID-19,3/15/20,3/25/20,-7,-17,0.468333333,0.0075,0,0.3125,0.518333333,0.014166667,0.003333333,0.368333333,NA,NA,0.186666667,0.11,0.449166667,NA,0,0
84029,3/9/20,covid_2020,COVID-19,3/15/20,3/25/20,-6,-16,0.485,0.006666667,0.0025,0.353333333,0.5225,0.01,0.0025,0.385833333,NA,NA,0.1775,0.0925,0.435,NA,3,0
84029,3/10/20,covid_2020,COVID-19,3/15/20,3/25/20,-5,-15,0.519166667,0.0025,8.33E-04,0.375833333,0.519166667,0.008333333,0.0025,0.375833333,NA,NA,0.165,0.093333333,0.4225,NA,14,0
84029,3/11/20,covid_2020,COVID-19,3/15/20,3/25/20,-4,-14,0.499166667,0.01,0.001666667,0.355833333,0.515833333,0.015833333,0.003333333,0.379166667,NA,NA,0.183333333,0.105833333,0.45,NA,5,0
84029,3/12/20,covid_2020,COVID-19,3/15/20,3/25/20,-3,-13,0.471666667,0.010833333,0,0.346666667,0.488333333,0.0125,0.005,0.359166667,NA,NA,0.17,0.095833333,0.4575,NA,8,0
84029,3/13/20,covid_2020,COVID-19,3/15/20,3/25/20,-2,-12,0.496666667,0.006666667,0.0025,0.348333333,0.5,0.014166667,0.005833333,0.3725,NA,NA,0.175,0.100833333,0.459166667,NA,1,0
84029,3/14/20,covid_2020,COVID-19,3/15/20,3/25/20,-1,-11,0.503333333,0.010833333,0.005833333,0.351666667,0.51,0.011666667,0.005833333,0.365833333,NA,NA,0.175,0.096666667,0.465,NA,5,0
84029,3/15/20,covid_2020,COVID-19,3/15/20,3/25/20,0,-10,0.505,0.003333333,8.33E-04,0.340833333,0.51,0.009166667,0.003333333,0.35,NA,NA,0.179166667,0.090833333,0.470833333,NA,6,0
84029,3/16/20,covid_2020,COVID-19,3/15/20,3/25/20,1,-9,0.499166667,0.009166667,8.33E-04,0.351666667,0.520833333,0.010833333,0.005,0.379166667,NA,NA,0.171666667,0.0925,0.450833333,NA,5,0
84029,3/17/20,covid_2020,COVID-19,3/15/20,3/25/20,2,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178333333,0.085,0.4275,NA,9,0
84029,3/18/20,covid_2020,COVID-19,3/15/20,3/25/20,3,-7,0.471666667,0.008333333,0.0025,0.350833333,0.505,0.0125,0.005833333,0.356666667,NA,NA,0.1825,0.093333333,0.479166667,NA,3,0
84029,3/19/20,covid_2020,COVID-19,3/15/20,3/25/20,4,-6,0.498333333,0.011666667,0.003333333,0.3325,0.52,0.011666667,0.003333333,0.365,NA,NA,0.19,0.106666667,0.444166667,NA,5,0
84029,3/20/20,covid_2020,COVID-19,3/15/20,3/25/20,5,-5,0.495833333,0.01,0.001666667,0.345,0.518333333,0.0125,0.003333333,0.379166667,NA,NA,0.169166667,0.098333333,0.440833333,NA,1,0
84029,3/21/20,covid_2020,COVID-19,3/15/20,3/25/20,6,-4,0.495833333,0.008333333,8.33E-04,0.348333333,0.506666667,0.0175,0.006666667,0.373333333,NA,NA,0.1675,0.0875,0.466666667,NA,9,0
84029,3/22/20,covid_2020,COVID-19,3/15/20,3/25/20,7,-3,0.485833333,0.006666667,8.33E-04,0.33,0.515833333,0.0125,0.003333333,0.364166667,NA,NA,0.174166667,0.0925,0.445833333,NA,11,0
84029,3/23/20,covid_2020,COVID-19,3/15/20,3/25/20,8,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153333333,0.078333333,0.454166667,NA,2,0
84029,3/24/20,covid_2020,COVID-19,3/15/20,3/25/20,9,-1,0.494166667,0.01,0.001666667,0.359166667,0.5225,0.0125,0.005833333,0.365833333,NA,NA,0.1825,0.1025,0.473333333,NA,3,0
84029,3/25/20,covid_2020,COVID-19,3/15/20,3/25/20,10,0,0.494166667,0.0025,0.0025,0.3375,0.52,0.008333333,0.0025,0.36,NA,NA,0.1725,0.099166667,0.478333333,NA,5,0
84029,3/26/20,covid_2020,COVID-19,3/15/20,3/25/20,11,1,0.825833333,0.399166667,0.209166667,0.708333333,0.825833333,0.399166667,0.209166667,0.708333333,NA,NA,0.421666667,0.330833333,0.538333333,NA,3,0
84029,3/27/20,covid_2020,COVID-19,3/15/20,3/25/20,12,2,0.468333333,0.111666667,0.0525,0.366666667,0.8025,0.393333333,0.210833333,0.703333333,NA,NA,0.386666667,0.303333333,0.513333333,NA,9,0
84029,3/28/20,covid_2020,COVID-19,3/15/20,3/25/20,13,3,0.558333333,0.128333333,0.0675,0.436666667,0.825,0.395833333,0.210833333,0.730833333,NA,NA,0.425833333,0.331666667,0.5175,NA,4,0
84029,3/29/20,covid_2020,COVID-19,3/15/20,3/25/20,14,4,0.485,0.105,0.0425,0.360833333,0.815,0.396666667,0.1975,0.724166667,NA,NA,0.4275,0.328333333,0.520833333,NA,6,0
84029,3/30/20,covid_2020,COVID-19,3/15/20,3/25/20,15,5,0.5025,0.145,0.0675,0.378333333,0.845833333,0.404166667,0.219166667,0.750833333,NA,NA,0.386666667,0.295,0.499166667,NA,3,0
84029,3/31/20,covid_2020,COVID-19,3/15/20,3/25/20,16,6,0.510833333,0.105,0.050833333,0.39,0.8225,0.403333333,0.2225,0.719166667,NA,NA,0.418333333,0.325,0.528333333,NA,4,0
84029,4/1/20,covid_2020,COVID-19,3/15/20,3/25/20,17,7,0.544166667,0.111666667,0.053333333,0.415833333,0.805,0.380833333,0.188333333,0.71,NA,NA,0.433333333,0.328333333,0.531666667,NA,5,0
84029,4/2/20,covid_2020,COVID-19,3/15/20,3/25/20,18,8,0.484166667,0.105833333,0.044166667,0.343333333,0.560833333,0.131666667,0.078333333,0.453333333,NA,NA,0.413333333,0.336666667,0.519166667,NA,7,0
84029,4/3/20,covid_2020,COVID-19,3/15/20,3/25/20,19,9,0.529166667,0.104166667,0.053333333,0.400833333,0.586666667,0.140833333,0.0675,0.460833333,NA,NA,0.410833333,0.315,0.5175,NA,13,0
84029,4/4/20,covid_2020,COVID-19,3/15/20,3/25/20,20,10,0.508333333,0.105,0.0525,0.38,0.55,0.144166667,0.074166667,0.43,NA,NA,0.4125,0.325,0.505833333,NA,5,0
84043,2/24/20,covid_2020,COVID-19,3/15/20,3/25/20,-20,-30,0.486666667,0.001666667,0,0.316666667,0.57,0.005,0.003333333,0.4075,NA,NA,0.155833333,0.084166667,0.340833333,NA,2,0
