zip,end_date,outbreak_id,outbreak_label,anchor_date,first_detection_date,days_since_anchor,days_since_first_detection,latest_pr_excess_gt0,latest_pr_excess_gt1,latest_pr_excess_gt2,latest_pr_ratio_gt_1_10,max_pr_excess_gt0_last7,max_pr_excess_gt1_last7,max_pr_excess_gt2_last7,max_pr_ratio_gt_1_10_last7,first_excess_gt0_90_date_last7,first_excess_gt2_80_date_last7,max_pr_rate_mult_gt_1_10,max_pr_rate_mult_gt_1_25,max_pr_abs_rate_change_gt_1_10,earliest_supported_ramp_10_date,n_divergent,n_tree_max
84119,2020-03-03,covid_2020,COVID-19,2020-03-15,2020-03-25,-12,-22,0.3975,8.333333333333334e-4,8.333333333333334e-4,0.22416666666666665,0.4875,0.02333333333333333,0.005,0.30083333333333334,NA,NA,0.0925,0.0325,0.22583333333333333,NA,5,0
84119,2020-03-04,covid_2020,COVID-19,2020-03-15,2020-03-25,-11,-21,0.6025,0.06916666666666667,0.01083333333333333,0.42583333333333334,0.6025,0.06916666666666667,0.01083333333333333,0.42583333333333334,NA,NA,0.0925,0.03,0.1975,NA,9,0
84119,2020-03-05,covid_2020,COVID-19,2020-03-15,2020-03-25,-10,-20,0.4075,0.02,0.0025,0.19916666666666663,0.6016666666666667,0.05833333333333333,0.00583333333333333,0.43833333333333335,NA,NA,0.08833333333333333,0.02583333333333333,0.1825,NA,0,0
84119,2020-03-06,covid_2020,COVID-19,2020-03-15,2020-03-25,-9,-19,0.43916666666666665,0.0225,0.00333333333333333,0.27166666666666667,0.6041666666666666,0.06916666666666667,0.01,0.41,NA,NA,0.09083333333333334,0.02833333333333333,0.18416666666666667,NA,3,0
84119,2020-03-07,covid_2020,COVID-19,2020-03-15,2020-03-25,-8,-18,0.4708333333333333,0,0,0.2925,0.5833333333333334,0.05083333333333333,0.00916666666666666,0.4058333333333333,NA,NA,0.105,0.0275,0.21166666666666667,NA,5,0
84119,2020-03-08,covid_2020,COVID-19,2020-03-15,2020-03-25,-7,-17,0.4875,0,0,0.32,0.62,0.05916666666666666,0.00583333333333333,0.43083333333333335,NA,NA,0.09416666666666666,0.02666666666666667,0.19833333333333333,NA,2,0
84119,2020-03-09,covid_2020,COVID-19,2020-03-15,2020-03-25,-6,-16,0.4083333333333333,0.015,0,0.23,0.59,0.05833333333333333,0.01666666666666666,0.4166666666666667,NA,NA,0.095,0.02666666666666667,0.21416666666666667,NA,3,0
84119,2020-03-10,covid_2020,COVID-19,2020-03-15,2020-03-25,-5,-15,0.44916666666666666,0.00416666666666666,0,0.25666666666666665,0.59,0.06333333333333334,0.01333333333333333,0.425,NA,NA,0.095,0.0325,0.2308333333333333,NA,4,0
84119,2020-03-11,covid_2020,COVID-19,2020-03-15,2020-03-25,-4,-14,0.4075,0.01583333333333333,8.333333333333334e-4,0.235,0.4866666666666667,0.02083333333333333,0.005,0.30666666666666664,NA,NA,0.1075,0.035,0.2075,NA,3,0
84119,2020-03-12,covid_2020,COVID-19,2020-03-15,2020-03-25,-3,-13,0.42583333333333334,0.01833333333333333,0.00166666666666666,0.25333333333333335,0.465,0.025,0.005,0.30333333333333334,NA,NA,0.08333333333333333,0.02666666666666667,0.22,NA,2,0
